ZIP,YEAR,AMPUTATIONS
42053,2019,1
42053,2020,1
42055,2016,4
42055,2017,2
42055,2018,1
42055,2019,1
42056,2017,3
42056,2018,1
42056,2019,1
42056,2020,4
42058,2016,2
42058,2017,1
42058,2018,2
42058,2020,3
42064,2016,6
42064,2017,1
42064,2018,4
42064,2019,1
42064,2020,4
42066,2016,9
42066,2017,7
42066,2018,15
42066,2019,16
42066,2020,11
42071,2016,11
42071,2017,12
42071,2018,10
42071,2019,7
42071,2020,9
42076,2017,1
42076,2018,2
42078,2016,1
42078,2017,1
42079,2017,1
42081,2016,3
42081,2017,2
42081,2018,2
42081,2019,1
42081,2020,1
42082,2016,2
42082,2017,1
42082,2018,1
42082,2019,1
42082,2020,2
42083,2018,1
42085,2017,2
42085,2020,1
42086,2016,3
42086,2017,2
42086,2018,3
42086,2019,1
42087,2018,4
42087,2019,6
42088,2017,2
42088,2018,2
42101,2016,18
42101,2017,36
42101,2018,38
42101,2019,45
42101,2020,42
42102,2016,4
42102,2017,8
42102,2020,1
42103,2016,7
42103,2017,8
42103,2018,9
42103,2019,12
42103,2020,9
42104,2016,8
42104,2017,12
42104,2018,12
42104,2019,22
42104,2020,17
42120,2016,1
42120,2017,1
42120,2018,2
42120,2019,1
42120,2020,4
42122,2016,1
42122,2017,3
42122,2018,4
42122,2019,1
42122,2020,4
42123,2018,1
42123,2019,1
42123,2020,1
42127,2016,2
42127,2017,2
42127,2018,6
42127,2019,7
42127,2020,5
42129,2016,5
42129,2017,9
42129,2018,5
42129,2019,6
42129,2020,5
42133,2016,2
42133,2019,1
42133,2020,3
42134,2016,11
42134,2017,11
42134,2018,20
42134,2019,13
42134,2020,15
42135,2016,1
42135,2017,1
42135,2018,1
42135,2019,1
42140,2019,1
42140,2020,1
42141,2016,6
42141,2017,22
42141,2018,23
42141,2019,11
42141,2020,14
42142,2017,3
42142,2018,1
42142,2019,1
42151,2017,2
42151,2020,2
42154,2019,1
42156,2017,1
42157,2019,1
42157,2020,2
42159,2016,1
42159,2018,1
42159,2019,1
42160,2016,2
42160,2017,3
42160,2018,1
42160,2019,1
42160,2020,5
42163,2016,1
42164,2016,13
42164,2017,11
42164,2018,16
42164,2019,11
42164,2020,15
42166,2017,1
42166,2018,3
42166,2019,1
42167,2016,6
42167,2017,8
42167,2018,7
42167,2019,10
42167,2020,12
42170,2017,4
42170,2020,1
42171,2016,2
42171,2017,1
42171,2019,6
42171,2020,5
42201,2016,1
42202,2017,1
42204,2019,1
42206,2017,3
42206,2018,5
42206,2019,6
42206,2020,2
42207,2016,1
42207,2017,5
42207,2018,2
42207,2020,7
42210,2016,5
42210,2017,2
42210,2018,3
42210,2019,6
42210,2020,4
42211,2016,4
42211,2017,5
42211,2018,2
42211,2019,10
42211,2020,6
42214,2019,1
42215,2017,1
42215,2018,2
42215,2020,1
42216,2017,1
42217,2016,1
42217,2017,1
42217,2018,1
42217,2019,1
42217,2020,1
42220,2016,2
42220,2017,4
42220,2018,1
42220,2019,1
42220,2020,2
42232,2018,2
42234,2017,2
42236,2017,1
42236,2020,1
42240,2016,14
42240,2017,20
42240,2018,20
42240,2019,14
42240,2020,23
42241,2018,1
42241,2019,1
42254,2016,1
42256,2016,3
42256,2017,4
42256,2018,2
42256,2019,7
42256,2020,6
42259,2016,1
42259,2018,4
42259,2019,1
42261,2016,6
42261,2017,10
42261,2018,10
42261,2019,13
42261,2020,14
42262,2017,1
42265,2019,1
42265,2020,1
42266,2016,1
42266,2017,2
42266,2020,1
42274,2016,2
42274,2017,6
42274,2019,1
42274,2020,3
42275,2017,1
42275,2018,3
42275,2019,1
42275,2020,1
42276,2016,10
42276,2017,15
42276,2018,10
42276,2019,15
42276,2020,16
42280,2016,2
42285,2017,2
42285,2018,1
42285,2019,1
42286,2016,2
42286,2017,1
42301,2016,9
42301,2017,23
42301,2018,18
42301,2019,26
42301,2020,20
42302,2018,2
42303,2016,12
42303,2017,21
42303,2018,23
42303,2019,17
42303,2020,20
42304,2017,1
42304,2019,1
42320,2016,4
42320,2017,8
42320,2018,5
42320,2019,1
42320,2020,3
42321,2020,1
42323,2020,1
42324,2018,1
42325,2016,2
42325,2017,1
42325,2018,1
42325,2020,4
42327,2017,2
42327,2018,2
42327,2019,1
42327,2020,1
42328,2019,1
42328,2020,2
42330,2016,5
42330,2017,3
42330,2018,7
42330,2019,7
42330,2020,5
42333,2016,1
42333,2019,1
42337,2016,2
42337,2018,1
42337,2019,1
42337,2020,2
42338,2018,1
42339,2018,1
42339,2019,1
42339,2020,2
42343,2017,1
42343,2019,1
42343,2020,3
42344,2016,1
42345,2016,5
42345,2017,2
42345,2018,7
42345,2019,1
42345,2020,10
42347,2016,2
42347,2017,3
42347,2018,4
42347,2019,1
42347,2020,1
42348,2018,2
42348,2019,1
42349,2017,1
42350,2016,2
42350,2018,1
42350,2020,1
42351,2016,2
42351,2017,2
42352,2017,1
42352,2018,2
42352,2019,1
42352,2020,2
42354,2020,2
42355,2017,1
42355,2019,1
42361,2016,1
42361,2019,1
42366,2016,1
42366,2017,1
42366,2018,1
42366,2020,2
42367,2016,3
42367,2017,1
42367,2018,3
42367,2019,1
42367,2020,1
42368,2018,1
42368,2019,1
42368,2020,2
42369,2016,1
42369,2018,2
42372,2016,1
42372,2020,2
42376,2016,4
42376,2017,1
42376,2018,2
42376,2019,1
42376,2020,2
42378,2016,1
42378,2018,1
42404,2016,1
42404,2017,2
42404,2018,2
42404,2019,1
42404,2020,1
42406,2020,1
42408,2016,5
42408,2017,7
42408,2018,2
42408,2019,1
42408,2020,5
42409,2018,1
42410,2018,2
42410,2020,2
42411,2018,1
42413,2016,2
42413,2017,1
42413,2018,3
42413,2019,1
42413,2020,1
42419,2018,1
42420,2016,4
42420,2017,8
42420,2018,8
42420,2019,1
42420,2020,6
42431,2016,12
42431,2017,14
42431,2018,20
42431,2019,16
42431,2020,17
42437,2016,2
42437,2017,1
42437,2019,1
42437,2020,1
42440,2016,1
42440,2017,1
42440,2019,1
42441,2018,1
42441,2019,1
42442,2017,1
42442,2018,2
42442,2019,1
42442,2020,3
42445,2016,4
42445,2017,9
42445,2018,5
42445,2019,12
42445,2020,7
42450,2016,2
42450,2018,4
42450,2019,1
42450,2020,1
42455,2016,1
42455,2017,1
42455,2018,1
42455,2020,1
42456,2016,2
42456,2017,2
42456,2018,1
42457,2018,1
42458,2016,1
42458,2017,1
42459,2016,1
42459,2019,1
42459,2020,2
42461,2017,1
42461,2018,1
42461,2020,1
42462,2020,1
42463,2016,1
42463,2017,1
42464,2017,2
42464,2018,1
42501,2016,19
42501,2017,18
42501,2018,18
42501,2019,16
42501,2020,27
42502,2016,1
42502,2018,1
42502,2019,1
42503,2016,12
42503,2017,13
42503,2018,18
42503,2019,10
42503,2020,22
42516,2020,2
42518,2016,5
42518,2018,4
42518,2019,1
42518,2020,1
42519,2016,1
42519,2017,2
42519,2018,2
42519,2019,1
42519,2020,1
42528,2019,1
42528,2020,1
42533,2016,2
42533,2017,3
42533,2018,3
42533,2019,1
42533,2020,1
42539,2016,3
42539,2017,3
42539,2018,2
42539,2019,1
42539,2020,2
42541,2018,1
42544,2016,1
42544,2017,2
42544,2018,2
42544,2019,7
42544,2020,3
42553,2017,3
42553,2018,3
42553,2019,1
42553,2020,7
42558,2016,1
42565,2016,1
42565,2018,2
42565,2019,1
42565,2020,2
42567,2016,3
42567,2017,4
42567,2018,3
42567,2019,1
42567,2020,3
42602,2016,5
42602,2017,3
42602,2018,2
42602,2019,12
42602,2020,4
42603,2018,1
42603,2020,1
42629,2016,3
42629,2017,1
42629,2018,4
42629,2019,1
42629,2020,4
42633,2016,20
42633,2017,11
42633,2018,17
42633,2019,25
42633,2020,18
42634,2019,1
42634,2020,5
42635,2016,3
42635,2017,1
42635,2018,3
42635,2020,3
42642,2016,10
42642,2017,11
42642,2018,6
42642,2019,10
42642,2020,5
42647,2016,3
42647,2017,1
42647,2018,6
42647,2019,1
42647,2020,9
42649,2016,6
42649,2017,3
42653,2016,2
42653,2017,6
42653,2018,3
42653,2019,9
42653,2020,6
42701,2016,27
42701,2017,15
42701,2018,32
42701,2019,28
42701,2020,35
42702,2018,1
42702,2020,1
42712,2017,1
42712,2018,2
42712,2019,1
42712,2020,1
42713,2016,2
42713,2017,1
42713,2019,1
42713,2020,2
42715,2016,1
42715,2017,2
42716,2016,1
42716,2018,3
42716,2019,1
42717,2016,5
42717,2017,3
42717,2018,6
42717,2019,1
42717,2020,5
42718,2016,16
42718,2017,15
42718,2018,21
42718,2019,15
42718,2020,20
42721,2016,4
42721,2017,4
42721,2018,3
42721,2019,1
42721,2020,3
42724,2016,3
42724,2017,3
42724,2018,3
42724,2019,1
42724,2020,7
42726,2016,5
42726,2017,2
42726,2018,2
42726,2019,7
42726,2020,8
42728,2016,5
42728,2017,13
42728,2018,12
42728,2019,17
42728,2020,8
42729,2016,1
42729,2017,1
42729,2019,1
42732,2016,3
42732,2017,1
42732,2019,1
42732,2020,3
42740,2016,2
42740,2017,1
42740,2018,2
42740,2020,1
42741,2020,1
42742,2016,1
42743,2016,6
42743,2017,7
42743,2018,8
42743,2019,1
42743,2020,9
42746,2018,1
42746,2019,1
42746,2020,1
42748,2016,3
42748,2017,4
42748,2018,3
42748,2019,1
42748,2020,8
42749,2016,3
42749,2018,6
42749,2019,10
42749,2020,6
42754,2016,8
42754,2017,11
42754,2018,9
42754,2019,12
42754,2020,14
42755,2018,1
42757,2016,1
42757,2017,3
42757,2018,1
42757,2019,1
42757,2020,2
42758,2016,1
42758,2017,1
42762,2018,1
42762,2020,1
42765,2016,2
42765,2017,4
42765,2018,7
42765,2019,1
42765,2020,4
42776,2016,1
42784,2018,3
42784,2019,1
42788,2018,1
42788,2019,1
