ZIP,YEAR,AMPUTATIONS
30297,2016,4
30297,2017,8
30297,2020,9
30297,2018,13
30297,2019,21
30310,2016,19
30310,2018,19
30310,2020,19
30310,2017,20
30310,2019,27
30012,2016,8
30012,2017,12
30012,2019,12
30012,2018,16
30012,2020,17
30741,2018,1
30329,2016,1
30329,2017,1
30329,2019,4
30329,2018,5
30329,2020,8
29646,2020,1
33544,2020,1
30296,2016,4
30296,2018,8
30296,2017,11
30296,2019,13
30296,2020,14
31794,2016,10
31794,2018,13
31794,2017,22
31794,2019,24
31794,2020,24
31021,2016,3
31021,2017,14
31021,2018,23
31021,2019,23
31021,2020,33
32832,2018,1
30082,2016,3
30082,2020,8
30082,2019,9
30082,2018,10
30082,2017,17
30324,2017,3
30324,2016,4
30324,2019,4
30324,2020,7
30324,2018,8
30340,2016,3
30340,2020,5
30340,2018,6
30340,2017,7
30340,2019,10
29115,2018,1
29801,2016,9
29801,2020,16
29801,2017,18
29801,2018,27
29801,2019,27
30720,2016,8
30720,2020,8
30720,2017,10
30720,2018,13
30720,2019,16
36605,2017,1
31093,2017,16
31093,2016,18
31093,2018,20
31093,2020,21
31093,2019,34
30504,2016,2
30504,2017,2
30504,2020,6
30504,2018,10
30504,2019,15
30028,2016,1
30028,2017,2
30028,2019,3
30028,2018,9
30028,2020,11
30533,2016,8
30533,2017,8
30533,2019,15
30533,2018,16
30533,2020,17
29906,2018,1
29906,2017,2
29906,2020,2
29649,2019,1
31324,2016,2
31324,2020,4
31324,2019,6
31324,2017,7
31324,2018,10
30013,2016,8
30013,2019,9
30013,2018,11
30013,2017,15
30013,2020,15
30309,2016,2
30309,2019,2
30309,2017,3
30309,2020,3
30309,2018,4
30655,2016,7
30655,2020,14
30655,2017,15
30655,2019,26
30655,2018,29
30224,2016,8
30224,2017,14
30224,2018,16
30224,2020,17
30224,2019,25
29926,2019,1
29926,2016,2
29926,2020,2
30248,2018,3
30248,2017,7
30248,2020,8
30248,2016,9
30248,2019,12
31206,2017,17
31206,2016,20
31206,2019,31
31206,2020,39
31206,2018,43
31322,2016,4
31322,2018,6
31322,2017,8
31322,2020,10
31322,2019,16
30122,2016,10
30122,2019,13
30122,2020,13
30122,2017,14
30122,2018,15
30168,2016,1
30168,2020,10
30168,2018,11
30168,2019,12
30168,2017,22
30345,2018,1
30345,2016,2
30345,2019,2
30345,2017,4
30345,2020,4
30549,2016,9
30549,2017,9
30549,2020,11
30549,2019,12
30549,2018,17
31707,2019,14
31707,2017,15
31707,2016,20
31707,2020,20
31707,2018,22
30071,2016,6
30071,2017,6
30071,2018,6
30071,2020,7
30071,2019,10
30260,2016,3
30260,2017,6
30260,2020,9
30260,2018,10
30260,2019,12
30241,2016,13
30241,2018,14
30241,2017,16
30241,2020,20
30241,2019,27
30528,2016,2
30528,2017,4
30528,2018,9
30528,2020,11
30528,2019,15
30904,2016,10
30904,2019,15
30904,2017,19
30904,2018,23
30904,2020,27
30116,2016,3
30116,2019,7
30116,2020,11
30116,2017,12
30116,2018,13
32901,2018,1
30314,2016,10
30314,2020,11
30314,2018,18
30314,2019,19
30314,2017,21
30312,2017,8
30312,2016,9
30312,2019,9
30312,2018,11
30312,2020,12
30121,2016,4
30121,2017,11
30121,2018,14
30121,2019,15
30121,2020,19
31410,2016,1
31410,2017,4
31410,2018,8
31410,2019,9
31410,2020,13
36832,2020,1
30305,2017,1
30305,2019,2
30305,2018,3
30305,2020,7
31763,2016,7
31763,2017,8
31763,2018,12
