ZIP,YEAR,AMPUTATIONS
32459,2017,6
32459,2018,*
32459,2019,*
32459,2020,*
32459,2016,9
33760,2017,13
33760,2018,13
33760,2019,11
33760,2020,10
33760,2016,7
34446,2017,11
34446,2018,12
34446,2019,*
34446,2020,14
34446,2016,7
34465,2017,8
34465,2018,10
34465,2019,10
34465,2020,14
34465,2016,*
33413,2017,11
33413,2018,5
33413,2019,6
33413,2020,8
33413,2016,*
32118,2017,11
32118,2018,10
32118,2019,10
32118,2020,12
32118,2016,8
33637,2017,5
33637,2018,5
33637,2019,10
33637,2020,10
33637,2016,6
32428,2017,*
32428,2018,8
32428,2019,*
32428,2020,9
32428,2016,8
33773,2017,7
33773,2018,*
33773,2019,14
33773,2020,8
33773,2016,*
33605,2017,22
33605,2018,19
33605,2019,18
33605,2020,13
33605,2016,15
32821,2017,*
32821,2018,6
32821,2019,7
32821,2020,*
32821,2016,*
34420,2017,13
34420,2018,8
34420,2019,13
34420,2020,12
34420,2016,12
33974,2017,8
33974,2018,8
33974,2019,*
33974,2020,10
33974,2016,*
34233,2017,*
34233,2018,8
34233,2019,10
34233,2020,13
34233,2016,*
34994,2017,8
34994,2018,*
34994,2019,7
34994,2020,11
34994,2016,11
34145,2017,*
34145,2018,*
34145,2020,*
34145,2016,7
33565,2017,*
33565,2018,9
33565,2019,12
33565,2020,*
33565,2016,8
32433,2017,10
32433,2018,7
32433,2019,14
32433,2020,16
32433,2016,7
34613,2017,16
34613,2018,16
34613,2019,20
34613,2020,11
34613,2016,9
33549,2017,9
34685,2017,*
33549,2018,7
34685,2018,*
33549,2019,12
34685,2019,*
33549,2020,6
34685,2020,*
33549,2016,12
34685,2016,*
34105,2017,*
34105,2018,6
34105,2019,*
34105,2020,*
34105,2016,*
32804,2017,12
32804,2018,10
32804,2019,10
32804,2020,6
32804,2016,*
34237,2017,7
34237,2018,8
34237,2019,12
34237,2020,10
34237,2016,10
33774,2017,5
33774,2018,6
33774,2019,5
33774,2020,8
33774,2016,9
36502,2017,*
36502,2018,*
36502,2019,*
36502,2020,7
36502,2016,*
34788,2017,12
34788,2018,20
34788,2019,14
34788,2020,16
34788,2016,7
33408,2017,8
33408,2018,5
33408,2019,*
33408,2020,*
33408,2016,*
34114,2017,7
34114,2018,6
34114,2019,*
34114,2020,6
34114,2016,*
33759,2017,10
33759,2018,8
33759,2019,11
33759,2020,7
33759,2016,17
34715,2017,7
34715,2018,*
34715,2019,9
34715,2020,14
34715,2016,*
33716,2017,*
33716,2018,9
33716,2019,8
33716,2020,9
33716,2016,8
33976,2017,*
33976,2018,*
33976,2019,10
33976,2020,6
33976,2016,*
34223,2017,*
34223,2018,7
34223,2019,*
34223,2020,*
34223,2016,*
33304,2017,11
33304,2018,5
33304,2019,7
33304,2020,*
33304,2016,5
33609,2017,*
33609,2018,*
33609,2019,*
33609,2020,*
33609,2016,*
34695,2017,*
34695,2018,5
34695,2019,5
34695,2020,*
34695,2016,*
32966,2017,10
32966,2018,9
32966,2019,7
32966,2020,11
32966,2016,16
33559,2018,*
33559,2019,6
33559,2020,*
33559,2016,*
33131,2018,*
33131,2019,*
33912,2017,*
33912,2018,7
33912,2019,5
33912,2020,*
33912,2016,6
33635,2017,*
33635,2018,9
33635,2019,6
33635,2020,*
33635,2016,*
34285,2017,*
34285,2018,5
34285,2019,7
34285,2020,10
34285,2016,7
32351,2017,12
32351,2018,15
32351,2019,10
32351,2020,10
32351,2016,27
33523,2017,8
33523,2018,8
33523,2019,15
33523,2020,11
33523,2016,9
32408,2017,*
32408,2018,5
32408,2019,9
32408,2020,11
32408,2016,*
32805,2017,49
32805,2018,48
32805,2019,35
32805,2020,41
32805,2016,38
32097,2017,11
32097,2018,11
32097,2019,17
32097,2020,14
32097,2016,19
32141,2017,5
32141,2018,9
32141,2019,11
32141,2020,6
32141,2016,13
36360,2017,*
36360,2016,*
32541,2017,*
32541,2018,7
32541,2019,7
32541,2020,5
32541,2016,*
32934,2017,5
32934,2018,10
32934,2019,9
32934,2020,9
32934,2016,7
34480,2017,8
34480,2018,16
34480,2019,11
34480,2020,10
34480,2016,*
34736,2017,7
34736,2018,14
34736,2019,17
34736,2020,22
34736,2016,7
32601,2017,9
32601,2018,8
32601,2019,10
32601,2020,6
32601,2016,9
33187,2017,5
33187,2018,7
33187,2019,7
33187,2020,6
33187,2016,7
32024,2017,8
32024,2018,9
32024,2019,15
32024,2020,14
32024,2016,*
33545,2017,*
33545,2018,7
33545,2019,*
33545,2020,7
33545,2016,*
33711,2017,13
33711,2018,15
33711,2019,21
33711,2020,19
33711,2016,12
33763,2017,*
33763,2018,12
33763,2019,18
33763,2020,6
33763,2016,7
36066,2016,*
33440,2017,12
33440,2018,20
33440,2019,15
33440,2020,16
33440,2016,11
34470,2017,13
33761,2017,*
34470,2018,11
33761,2018,7
34470,2019,19
33761,2019,15
34470,2020,13
33761,2020,8
34470,2016,10
33761,2016,8
32217,2017,*
32217,2018,5
32217,2019,*
32217,2020,7
32217,2016,*
33472,2017,5
33472,2018,11
33472,2019,5
33472,2020,6
33472,2016,5
33140,2017,7
33140,2018,*
33140,2020,*
33140,2016,*
34473,2017,11
34473,2018,9
34473,2019,19
34473,2020,14
34473,2016,11
34238,2017,5
34238,2018,5
34238,2019,*
34238,2016,*
33598,2017,10
32836,2017,*
33598,2018,12
32836,2018,*
33598,2019,9
32836,2019,*
33598,2020,9
32836,2020,5
33598,2016,8
32836,2016,*
32609,2017,13
32609,2018,11
32609,2019,17
32609,2020,14
32609,2016,11
33181,2017,*
33181,2018,8
33181,2019,6
33181,2020,7
33181,2016,*
32803,2017,9
32803,2018,*
32803,2019,*
32803,2020,6
32803,2016,6
34286,2017,6
34286,2018,8
34286,2019,5
34286,2020,6
34286,2016,7
34691,2017,12
34691,2018,10
34691,2019,15
34691,2020,8
34691,2016,19
32829,2017,8
32829,2018,7
32829,2019,9
32829,2020,6
32829,2016,*
33572,2017,*
33572,2018,*
33572,2019,*
33572,2020,7
33572,2016,8
29340,2016,*
34275,2017,*
34275,2018,*
34275,2019,6
34275,2020,8
34275,2016,10
33434,2017,7
33434,2018,*
33434,2019,6
33434,2020,6
33434,2016,*
33432,2017,7
33432,2018,*
33432,2019,5
33432,2020,5
33432,2016,7
33525,2017,14
33606,2017,*
33525,2018,17
33606,2018,5
33525,2019,11
33525,2020,10
33606,2020,*
33525,2016,13
33606,2016,*
33167,2017,28
33167,2018,18
33167,2019,19
33167,2020,29
33167,2016,16
32796,2017,11
32796,2018,14
32796,2019,18
32796,2020,19
32796,2016,12
33405,2017,6
33405,2018,8
33405,2019,8
33405,2020,*
33405,2016,*
33487,2017,6
33487,2018,*
33487,2020,6
33487,2016,*
35205,2019,*
34972,2017,17
34972,2018,20
34972,2019,17
34972,2020,20
34972,2016,11
32713,2017,7
32713,2018,12
32713,2019,10
32713,2020,13
32713,2016,5
32305,2017,21
32305,2018,21
32305,2019,25
32305,2020,19
32305,2016,24
34481,2017,20
34481,2018,11
34481,2019,13
34481,2020,*
34481,2016,7
32952,2017,7
32952,2018,7
32952,2019,11
32952,2020,9
32952,2016,5
34771,2017,*
34771,2018,8
34771,2019,7
34771,2020,17
34771,2016,7
33852,2017,13
33852,2018,15
33852,2019,9
33852,2020,20
33852,2016,9
32128,2017,*
32128,2018,5
32128,2019,7
32128,2020,*
32128,2016,*
34212,2017,*
34212,2018,*
34212,2019,5
34212,2020,*
34212,2016,*
29488,2016,*
34747,2017,*
34747,2018,*
34747,2019,*
34747,2020,7
34747,2016,8
33901,2017,16
33901,2018,16
33901,2019,17
33901,2020,12
33901,2016,18
33603,2017,5
33603,2018,8
33603,2019,12
33603,2020,11
33603,2016,11
33566,2017,10
33566,2018,10
33566,2019,9
33566,2020,8
33566,2016,7
33431,2017,*
33431,2018,*
33431,2019,*
33431,2020,*
33541,2017,15
33541,2018,9
33541,2019,9
33541,2020,16
33541,2016,8
33323,2017,10
33323,2018,13
33323,2019,6
33323,2020,5
33323,2016,*
32548,2017,15
32548,2018,12
32548,2019,10
32548,2020,18
32548,2016,17
33184,2017,8
33184,2018,6
33184,2019,8
33184,2020,8
33184,2016,6
33714,2017,13
33714,2018,9
33714,2019,16
33714,2020,18
33714,2016,8
32926,2017,12
32926,2018,22
32926,2019,14
32926,2020,20
32926,2016,18
34234,2017,13
34234,2018,19
34234,2019,25
34234,2020,20
34234,2016,12
32401,2017,23
32401,2018,17
32401,2019,25
32401,2020,24
32401,2016,14
32308,2017,10
32308,2018,9
32308,2019,8
32308,2020,19
32308,2016,14
32960,2017,10
32960,2018,18
32960,2019,16
32960,2020,21
32960,2016,10
33542,2017,15
33542,2018,19
33542,2019,19
33542,2020,13
33542,2016,17
33034,2017,24
33034,2018,15
33034,2019,16
33034,2020,17
33034,2016,16
32444,2017,9
32444,2018,9
32444,2019,6
32444,2020,5
32444,2016,5
34677,2017,5
34677,2018,*
34677,2019,*
34677,2020,10
34677,2016,*
34113,2017,11
34113,2018,12
34113,2019,9
34113,2020,7
34113,2016,13
32129,2017,15
32129,2018,9
32129,2019,10
32129,2020,15
32129,2016,9
33455,2017,12
33455,2018,6
33455,2019,*
33455,2020,11
33455,2016,*
32080,2017,*
32080,2018,9
32080,2019,7
32080,2020,5
32080,2016,5
32311,2017,5
32311,2018,5
32311,2019,*
32311,2020,*
32311,2016,*
33870,2017,25
33870,2018,18
33870,2019,24
33870,2020,24
33870,2016,18
33811,2017,5
33811,2018,9
33811,2019,5
33811,2020,11
33811,2016,10
32967,2017,7
32967,2018,16
32967,2019,14
32967,2020,8
32967,2016,16
32119,2017,19
32119,2018,8
32119,2019,5
32119,2020,19
32119,2016,14
34714,2017,10
34714,2018,5
34714,2019,5
34714,2020,12
34714,2016,9
32778,2017,12
32778,2018,9
32778,2019,14
32778,2020,12
32778,2016,13
32751,2017,5
32751,2018,8
32751,2019,11
32751,2020,5
32751,2016,8
32726,2017,14
32726,2018,13
32726,2019,21
32726,2020,9
32726,2016,13
34601,2017,11
34601,2018,24
34601,2019,28
34601,2020,18
34601,2016,17
33991,2017,11
33991,2018,8
33991,2019,*
33991,2020,6
33991,2016,*
33496,2017,*
33496,2018,*
33496,2019,*
33496,2020,*
33496,2016,5
32504,2017,7
32504,2018,10
32504,2019,7
32504,2020,5
32504,2016,9
33903,2017,21
33903,2018,17
33903,2019,12
33903,2020,14
33903,2016,21
33062,2017,7
33062,2018,7
33062,2019,14
33062,2020,7
33062,2016,5
33634,2017,8
33634,2018,*
33634,2019,10
33634,2020,12
33634,2016,5
33897,2017,8
33897,2018,11
33897,2019,10
33897,2020,18
33897,2016,*
34654,2017,15
34654,2018,9
34654,2019,*
34654,2020,9
34654,2016,12
32701,2017,21
32701,2018,17
32701,2019,18
32701,2020,20
32701,2016,12
33137,2017,5
33137,2018,7
33137,2019,8
33137,2020,15
33137,2016,7
33772,2017,6
33772,2018,8
33772,2019,6
33772,2020,*
33772,2016,11
33573,2017,13
33573,2018,11
33573,2019,29
33573,2020,29
33573,2016,9
33430,2017,16
33430,2018,13
33430,2019,16
33430,2020,20
33430,2016,17
33556,2017,*
33556,2018,*
33556,2019,8
33556,2020,7
33556,2016,*
34957,2017,6
34957,2018,9
34957,2019,8
34957,2020,8
34957,2016,10
32763,2017,12
32763,2018,10
32763,2019,18
32763,2020,16
32763,2016,15
34476,2017,6
34476,2018,8
34476,2019,11
34476,2020,24
34476,2016,9
33950,2017,10
33950,2018,5
33950,2019,13
33950,2020,12
33950,2016,12
32905,2017,11
32905,2018,20
32905,2019,27
32905,2020,17
32905,2016,9
33486,2017,*
33486,2018,*
33486,2019,*
33486,2020,*
33486,2016,*
32025,2017,12
32025,2018,12
32025,2019,12
32025,2020,15
32025,2016,10
32606,2017,*
32606,2018,7
32606,2019,5
32606,2020,5
32606,2016,5
33782,2017,12
33782,2018,21
33782,2019,20
33782,2020,12
33782,2016,17
33935,2017,12
33935,2018,14
33935,2019,11
33935,2020,15
33935,2016,11
34652,2017,16
34652,2018,22
34652,2019,27
34652,2020,23
34652,2016,12
33327,2019,*
33327,2020,*
33426,2017,9
33426,2018,11
33426,2019,10
33426,2020,7
33426,2016,10
32953,2017,19
32953,2018,11
32953,2019,12
32953,2020,16
32953,2016,18
34974,2017,19
34974,2018,30
34974,2019,39
34974,2020,29
34974,2016,12
34110,2017,9
34110,2018,5
34110,2019,9
34110,2020,5
34110,2016,11
36582,2018,*
32060,2017,12
32060,2018,15
32060,2019,6
32060,2020,11
32060,2016,10
32536,2017,8
32536,2018,21
32536,2019,12
32536,2020,18
32536,2016,8
33558,2017,5
33558,2018,*
33558,2019,6
33558,2020,5
33558,2016,*
34109,2017,*
34109,2018,5
34109,2019,*
34109,2020,5
34109,2016,*
33166,2017,10
33166,2018,14
33166,2019,6
33166,2020,*
33166,2016,11
34482,2017,13
34482,2018,16
34482,2019,11
34482,2020,19
34482,2016,*
33607,2017,11
33607,2018,13
33607,2019,15
33607,2020,13
33607,2016,14
33907,2017,9
33907,2018,11
33907,2019,16
33907,2020,5
33907,2016,9
33936,2017,24
33936,2018,21
33936,2019,18
33936,2020,17
33936,2016,15
34104,2017,9
34104,2018,12
34104,2019,8
34104,2020,13
34104,2016,9
32223,2017,*
32223,2018,11
32223,2019,5
32223,2020,12
32223,2016,*
33444,2017,9
33444,2018,16
33444,2019,27
33444,2020,20
33444,2016,13
33709,2017,11
33709,2018,14
33709,2019,11
33709,2020,27
33709,2016,14
34202,2018,*
34202,2019,5
34202,2020,*
34202,2016,*
33712,2017,20
33712,2018,28
33712,2019,20
33712,2020,24
33712,2016,15
35211,2017,*
34219,2017,6
34219,2018,6
34219,2019,*
34219,2020,*
34219,2016,*
33707,2017,14
33707,2018,21
33707,2019,11
33707,2020,8
33707,2016,12
33781,2017,15
33781,2018,24
33781,2019,12
33781,2020,22
33781,2016,13
33916,2017,18
33916,2018,23
33916,2019,23
33916,2020,11
33916,2016,20
32233,2017,9
32233,2018,20
32233,2019,15
32233,2020,11
32233,2016,6
34769,2017,7
34769,2018,14
34769,2019,19
34769,2020,17
34769,2016,10
32750,2017,6
32750,2018,15
32750,2019,16
32750,2020,18
32750,2016,7
32901,2017,25
32901,2018,17
32901,2019,23
32901,2020,29
32901,2016,13
33967,2017,7
33967,2018,8
33967,2019,7
33967,2020,16
33967,2016,*
34982,2017,17
34982,2018,20
34982,2019,14
34982,2020,18
34982,2016,16
33928,2017,6
33928,2018,*
33928,2019,*
33928,2020,*
33928,2016,8
33189,2017,15
33189,2018,12
33189,2019,10
33189,2020,13
33189,2016,10
29303,2016,*
33913,2017,*
33913,2018,*
33913,2019,6
33913,2020,7
33913,2016,5
33805,2017,27
33805,2018,20
33805,2019,25
33805,2020,18
33805,2016,12
32605,2017,10
32605,2018,*
32605,2019,14
32605,2020,7
32605,2016,8
33703,2017,12
33703,2018,12
33703,2019,13
33703,2020,9
33703,2016,9
33331,2017,*
33331,2018,6
33331,2019,5
33331,2020,*
33331,2016,5
34471,2017,12
34471,2018,24
34471,2019,11
34471,2020,10
34471,2016,10
35020,2019,*
33547,2017,7
33547,2018,11
33547,2019,8
33547,2020,*
33547,2016,*
32563,2017,*
32563,2018,12
32563,2019,20
32563,2020,17
32563,2016,*
33446,2017,8
33446,2018,14
33446,2019,11
33446,2020,7
33446,2016,5
33484,2017,5
33484,2018,12
33484,2019,10
33484,2020,22
33484,2016,13
32505,2017,43
32505,2018,25
32505,2019,36
32505,2020,38
32505,2016,37
33825,2017,26
33825,2018,21
33825,2019,15
33825,2020,26
33825,2016,12
32117,2017,44
32117,2018,35
32117,2019,34
32117,2020,47
32117,2016,24
32962,2017,10
32962,2018,6
32962,2019,*
32962,2020,12
32962,2016,10
32789,2017,7
32789,2018,8
32789,2019,7
32789,2020,7
32789,2016,9
34491,2017,14
34491,2018,17
34491,2019,30
34491,2020,24
34491,2016,13
33755,2017,23
33755,2018,12
33755,2019,8
33755,2020,19
33755,2016,17
33770,2017,17
33770,2018,8
33770,2019,15
33770,2020,12
33770,2016,11
32043,2017,14
32043,2018,16
32043,2019,13
32043,2020,16
32043,2016,7
33584,2017,13
33584,2018,20
33584,2019,21
33584,2020,21
33584,2016,13
32177,2017,25
32177,2018,14
32177,2019,18
32177,2020,19
32177,2016,17
33028,2017,*
33028,2018,7
33028,2019,5
33028,2020,*
33028,2016,7
33860,2017,11
33860,2018,14
33860,2019,14
33860,2020,16
33860,2016,8
33629,2017,*
33629,2018,*
33629,2019,*
33629,2020,10
33629,2016,*
34112,2017,9
34112,2018,19
34112,2019,12
34112,2020,9
34112,2016,15
34606,2017,13
34606,2018,11
34606,2019,22
34606,2020,19
34606,2016,12
32250,2017,15
32250,2018,9
32250,2019,8
32250,2020,6
32250,2016,7
33314,2017,10
33314,2018,23
33314,2019,12
33314,2020,8
33314,2016,10
33308,2017,6
33308,2018,6
33308,2019,7
33308,2020,5
33308,2016,8
33625,2017,6
33625,2018,9
33625,2019,10
33625,2020,9
33625,2016,6
33470,2017,7
33470,2018,10
33470,2019,9
33470,2020,14
33470,2016,8
33764,2017,18
33764,2018,8
33764,2019,10
33764,2020,12
33764,2016,8
33441,2017,22
33441,2018,22
33441,2019,24
33441,2020,17
33441,2016,10
33618,2017,*
33618,2018,5
33618,2019,*
33618,2020,5
33618,2016,8
33067,2017,*
33067,2018,*
33067,2019,*
33067,2020,*
33067,2016,*
36605,2020,*
32927,2017,5
32927,2018,6
32927,2019,11
32927,2020,15
32927,2016,10
33168,2017,31
33168,2018,27
33168,2019,28
33168,2020,21
33168,2016,22
34689,2017,12
34689,2018,9
34689,2019,16
34689,2020,11
34689,2016,14
32937,2017,7
32937,2018,*
32937,2019,7
32937,2020,5
32937,2016,9
33406,2017,21
33406,2018,*
33406,2019,11
33406,2020,8
33406,2016,9
32806,2017,8
32806,2018,24
32806,2019,20
32806,2020,7
32806,2016,11
32168,2017,19
32168,2018,10
32168,2019,11
32168,2020,27
32168,2016,19
32819,2017,12
32819,2018,17
32819,2019,8
32819,2020,9
32819,2016,9
33993,2017,14
33993,2018,16
33993,2019,9
33993,2020,14
33993,2016,12
32832,2018,8
32832,2019,6
32832,2020,*
32832,2016,*
33971,2017,6
33971,2018,9
33971,2019,8
33971,2020,8
33971,2016,*
32757,2017,11
32757,2018,23
32757,2019,24
32757,2020,23
32757,2016,11
33563,2017,10
33563,2018,17
33563,2019,18
33563,2020,23
33563,2016,14
33069,2017,10
33069,2018,11
33069,2019,18
33069,2020,20
33069,2016,*
33543,2017,10
33543,2018,7
33543,2019,6
33543,2020,9
33543,2016,*
33544,2017,*
33544,2018,8
33544,2019,*
33544,2020,14
33544,2016,*
34986,2017,7
34986,2018,9
34986,2019,14
34986,2020,10
34986,2016,5
33569,2017,8
33569,2018,15
33569,2019,10
33569,2020,12
33569,2016,8
32327,2017,12
32327,2018,17
32327,2019,12
32327,2020,10
32327,2016,18
34638,2017,*
34638,2018,*
34638,2019,10
34638,2020,*
34638,2016,*
34287,2017,16
34287,2018,11
34287,2019,14
34287,2020,12
34287,2016,14
32958,2017,6
32958,2018,14
32958,2019,6
32958,2020,8
32958,2016,14
32003,2017,*
32003,2018,5
32003,2019,*
32003,2020,6
32003,2016,7
33401,2017,9
33401,2018,18
33401,2019,11
33401,2020,10
33401,2016,11
33705,2017,15
33705,2018,24
33705,2019,24
33705,2020,32
33705,2016,24
33830,2017,10
33830,2018,15
33830,2019,16
33830,2020,18
33830,2016,*
33442,2017,5
33442,2018,7
33442,2019,10
33442,2020,*
33442,2016,13
34684,2017,18
34684,2018,11
34684,2019,7
34684,2020,16
34684,2016,9
32809,2017,24
32809,2018,31
32809,2019,22
32809,2020,27
32809,2016,9
33404,2017,28
33404,2018,26
33404,2019,27
33404,2020,20
33404,2016,20
33144,2017,19
33144,2018,13
33144,2019,11
33144,2020,10
33144,2016,15
32583,2017,17
32583,2018,18
32583,2019,27
32583,2020,26
32583,2016,12
33325,2017,6
33325,2018,7
33325,2019,5
33325,2020,*
33325,2016,10
34639,2017,9
34639,2018,14
34639,2019,7
34639,2020,7
34639,2016,5
33803,2017,13
33803,2018,12
33803,2019,13
33803,2020,15
33803,2016,5
33334,2017,10
33334,2018,15
33334,2019,16
33334,2020,11
33334,2016,8
33510,2017,11
33510,2018,12
33510,2019,12
33510,2020,16
33510,2016,10
32086,2017,19
32086,2018,20
32086,2019,14
32086,2020,12
32086,2016,15
32779,2017,12
32779,2018,6
32779,2019,10
32779,2020,9
32779,2016,5
33328,2017,7
33328,2018,11
33328,2019,7
33328,2020,5
33328,2016,6
33150,2017,30
33150,2018,46
33150,2019,44
33150,2020,39
33150,2016,38
32533,2017,28
32533,2018,19
32533,2019,12
32533,2020,29
32533,2016,14
33130,2017,7
33130,2018,9
33130,2019,8
33130,2020,15
33130,2016,13
32159,2017,19
32159,2018,25
32159,2019,15
32159,2020,27
32159,2016,31
33570,2017,19
33570,2018,27
33570,2019,20
33570,2020,30
33570,2016,27
34990,2017,*
34990,2018,*
34990,2019,9
34990,2020,5
34990,2016,5
33917,2017,25
33917,2018,18
33917,2019,20
33917,2020,35
33917,2016,29
32539,2017,17
32539,2018,27
32539,2019,20
32539,2020,12
32539,2016,14
32607,2017,9
32607,2018,10
32607,2019,10
32607,2020,*
32607,2016,9
33138,2017,12
33138,2018,17
33138,2019,14
33138,2020,17
33138,2016,16
32205,2017,17
32205,2018,16
32205,2019,16
32205,2020,14
32205,2016,14
33919,2017,12
33919,2018,*
33919,2019,14
33919,2020,6
33919,2016,5
34231,2017,8
34231,2018,13
34231,2019,15
34231,2020,13
34231,2016,8
33809,2017,21
33809,2018,18
33809,2019,20
33809,2020,18
33809,2016,7
33771,2017,23
33771,2018,24
33771,2019,12
33771,2020,28
33771,2016,12
32127,2017,22
32127,2018,12
32127,2019,23
32127,2020,22
32127,2016,18
34142,2017,25
34142,2018,25
34142,2019,14
34142,2020,17
34142,2016,11
32082,2017,5
32082,2018,5
32082,2019,5
32082,2020,6
32082,2016,*
33837,2017,12
33837,2018,13
33837,2019,10
33837,2020,10
33837,2016,*
33145,2017,12
33145,2018,5
33145,2019,7
33145,2020,13
33145,2016,10
33626,2017,*
33626,2018,7
33626,2019,5
33626,2020,6
33626,2016,*
33596,2017,5
33596,2018,*
33596,2019,6
33596,2020,11
33596,2016,*
32208,2017,37
32208,2018,34
32208,2019,56
32208,2020,49
32208,2016,36
32221,2017,23
32221,2018,21
32221,2019,28
32221,2020,31
32221,2016,17
36303,2017,*
36303,2018,*
32507,2017,17
32507,2018,17
32507,2019,24
32507,2020,26
32507,2016,7
33143,2017,7
33143,2018,6
33143,2019,9
33143,2020,6
33143,2016,11
33904,2017,14
33904,2018,10
33904,2019,10
33904,2020,19
33904,2016,11
32773,2017,29
32773,2018,23
32773,2019,22
32773,2020,17
32773,2016,17
32909,2017,32
32909,2018,17
32909,2019,28
32909,2020,27
32909,2016,20
32301,2017,12
32301,2018,16
32301,2019,11
32301,2020,13
32301,2016,13
32570,2017,12
32570,2018,11
32570,2019,15
32570,2020,22
32570,2016,9
34472,2017,12
34472,2018,10
34472,2019,10
34472,2020,22
34472,2016,12
33185,2017,5
33185,2018,*
33185,2019,*
33185,2020,*
33185,2016,8
34772,2017,15
34772,2018,18
34772,2019,10
34772,2020,11
34772,2016,17
33407,2017,18
33407,2018,26
33407,2019,24
33407,2020,16
33407,2016,20
32309,2017,*
32309,2018,5
32309,2019,8
32309,2020,7
32309,2016,8
33445,2017,6
33445,2018,8
33445,2019,7
33445,2020,*
33445,2016,11
33013,2017,11
33013,2018,20
33013,2019,14
33013,2020,13
33013,2016,10
33909,2017,16
33909,2018,15
33909,2019,11
33909,2020,10
33909,2016,10
33054,2017,32
33054,2018,33
33054,2019,27
33054,2020,29
33054,2016,20
33026,2017,7
33026,2018,6
33026,2019,10
33026,2020,9
33026,2016,8
34243,2017,5
34243,2018,10
34243,2019,11
34243,2020,6
34243,2016,7
33127,2017,22
33127,2018,37
33127,2019,38
33127,2020,29
33127,2016,24
33884,2017,10
33702,2017,8
33884,2018,16
33702,2018,10
33702,2019,12
33884,2019,12
33702,2020,10
33884,2020,9
33702,2016,8
33884,2016,7
32904,2017,9
32904,2018,11
32904,2019,10
32904,2020,8
32904,2016,7
34266,2017,17
29707,2017,*
34266,2018,17
34266,2019,18
34266,2020,15
34266,2016,17
32405,2017,15
32405,2018,18
32405,2019,*
32405,2020,8
32405,2016,13
34205,2017,21
34205,2018,18
34205,2019,20
34205,2020,25
34205,2016,19
32277,2017,17
32277,2018,16
32277,2019,10
32277,2020,16
32277,2016,11
33713,2017,20
33713,2018,24
33713,2019,11
33713,2020,10
33713,2016,17
32720,2017,27
32720,2018,24
32720,2019,30
32720,2020,22
32720,2016,15
33180,2017,11
33180,2018,6
33180,2019,9
33180,2020,7
33180,2016,5
33460,2017,21
33460,2018,24
33460,2019,11
33460,2020,18
33460,2016,17
32312,2017,*
32312,2018,10
32312,2019,8
32312,2020,11
32312,2016,6
32114,2017,44
32114,2018,42
32114,2019,49
32114,2020,46
32114,2016,26
34119,2017,*
34119,2018,*
34119,2019,*
34119,2020,*
34119,2016,*
36535,2019,*
36535,2016,*
33611,2017,8
33611,2018,10
33611,2019,7
33611,2020,8
33611,2016,10
33173,2017,6
33173,2018,8
33173,2019,8
33173,2020,8
33173,2016,8
32578,2017,12
32578,2018,9
32578,2019,15
32578,2020,13
32578,2016,7
33326,2017,*
33326,2018,*
33326,2019,*
33326,2020,5
33326,2016,*
33409,2017,12
33409,2018,7
33409,2019,10
33409,2020,16
33409,2016,19
33462,2017,27
33462,2018,20
33462,2019,18
33462,2020,18
33462,2016,20
34667,2017,19
34667,2018,38
34667,2019,28
34667,2020,22
34667,2016,18
33952,2017,9
33952,2018,19
33952,2019,17
33952,2020,17
33952,2016,19
34683,2017,7
33156,2017,*
34683,2018,6
33156,2018,*
34683,2019,11
33156,2019,8
34683,2020,15
33156,2020,*
33156,2016,6
34683,2016,6
29642,2020,*
33823,2017,11
33823,2018,17
33823,2019,13
33823,2020,18
33823,2016,11
33417,2017,23
33417,2018,30
33417,2019,19
33417,2020,16
33417,2016,15
33756,2017,19
33756,2018,21
33756,2019,26
33756,2020,15
33756,2016,14
32258,2017,5
32258,2018,7
32258,2019,8
32258,2020,6
32258,2016,*
33710,2017,9
33710,2018,13
33710,2019,5
33710,2020,5
33710,2016,8
32503,2017,20
32503,2018,21
32503,2019,15
32503,2020,20
32503,2016,20
32547,2017,19
32547,2018,28
32547,2019,20
32547,2020,23
32547,2016,24
33881,2017,21
33881,2018,31
33881,2019,31
33881,2020,20
33881,2016,15
33801,2017,31
33801,2018,28
33801,2019,26
33801,2020,23
33801,2016,24
33174,2017,13
33174,2018,7
33174,2019,14
33174,2020,11
33174,2016,15
33040,2017,8
33040,2018,11
33040,2019,16
33040,2020,11
33040,2016,10
34653,2017,28
34653,2018,32
34653,2019,26
34653,2020,29
34653,2016,18
33990,2017,14
33990,2018,16
33990,2019,9
33990,2020,12
33990,2016,12
32807,2017,26
32807,2018,26
32807,2019,26
32807,2020,24
32807,2016,27
34608,2017,20
34608,2018,17
34608,2019,11
34608,2020,26
34608,2016,17
33594,2017,8
33594,2018,16
33594,2019,18
33594,2020,10
33594,2016,14
32209,2017,43
32209,2018,46
32209,2019,58
32209,2020,61
32209,2016,47
36532,2017,*
33410,2017,16
33410,2018,*
33410,2019,7
33410,2020,10
33410,2016,14
34209,2017,9
34209,2018,10
34209,2019,12
34209,2020,13
34209,2016,10
34232,2017,10
34232,2018,14
34232,2019,15
34232,2020,10
34232,2016,13
33030,2017,35
33030,2018,29
33030,2019,28
33030,2020,18
33030,2016,17
33073,2017,6
33073,2018,5
33073,2019,7
33073,2020,8
33073,2016,5
32207,2017,18
32207,2018,25
32207,2019,30
32207,2020,22
